kecamatan,puskesmas,kelurahan,bulan,jml_posyandu,balita_ada,total_stunting,total_kasus_baru,total_lulus_unified,prevalensi_stunting,tren_stunting,capaian_imunisasi,latitude,longitude
PEDURUNGAN,TLOGOSARI KULON,Kalicari,Februari,11,347.0,1,1.0,0.0,0.002881844380403458,0.038461538461538464,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,Maret,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,April,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,Mei,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,Juni,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,Juli,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,Agustus,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,September,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,100.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,Oktober,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,0.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,November,11,347.0,1,0.0,0.0,0.002881844380403458,0.038461538461538464,0.0,-6.9808,110.4575
PEDURUNGAN,TLOGOSARI KULON,Kalicari,Desember,11,347.0,1,1.0,1.0,0.002881844380403458,0.038461538461538464,0.0,-6.9808,110.4575
GAYAMSARI,GAYAMSARI,Kaligawe,Januari,10,603.0,24,3.0,21.0,0.03980099502487562,-0.47202797202797203,73.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,Februari,10,603.0,5,3.0,1.0,0.008291873963515755,-0.47202797202797203,74.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,Maret,10,603.0,8,6.0,0.0,0.013266998341625208,-0.47202797202797203,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,April,10,603.0,11,5.0,0.0,0.01824212271973466,-0.47202797202797203,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,Mei,10,603.0,7,2.0,,0.011608623548922056,-0.47202797202797203,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,Juni,10,603.0,4,0.0,3.0,0.006633499170812604,-0.47202797202797203,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,Juli,10,603.0,8,6.0,2.0,0.013266998341625208,-0.47202797202797203,79.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,Agustus,10,603.0,8,5.0,1.0,0.013266998341625208,-0.47202797202797203,84.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,September,10,603.0,7,0.0,1.0,0.011608623548922056,-0.47202797202797203,80.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,Oktober,10,603.0,9,2.0,0.0,0.014925373134328358,-0.47202797202797203,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,November,10,603.0,9,0.0,0.0,0.014925373134328358,-0.47202797202797203,0.0,-6.9965,110.4492
GAYAMSARI,GAYAMSARI,Kaligawe,Desember,10,603.0,9,0.0,0.0,0.014925373134328358,-0.47202797202797203,0.0,-6.9965,110.4492
NGALIYAN,PURWOYOSO,Kalipancur,Januari,14,1052.0,60,6.0,,0.057034220532319393,-4.318181818181818,85.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,Februari,14,1052.0,60,,,0.057034220532319393,-4.318181818181818,84.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,Maret,14,1052.0,47,,,0.04467680608365019,-4.318181818181818,88.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,April,14,1052.0,19,,,0.01806083650190114,-4.318181818181818,95.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,Mei,14,1052.0,27,0.0,0.0,0.025665399239543727,-4.318181818181818,97.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,Juni,14,1052.0,30,0.0,0.0,0.028517110266159697,-4.318181818181818,96.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,Juli,14,1052.0,9,0.0,17.0,0.008555133079847909,-4.318181818181818,105.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,Agustus,14,1052.0,18,9.0,0.0,0.017110266159695818,-4.318181818181818,112.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,September,14,1052.0,16,0.0,2.0,0.015209125475285171,-4.318181818181818,121.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,Oktober,14,1052.0,12,0.0,1.0,0.011406844106463879,-4.318181818181818,142.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,November,14,1052.0,12,1.0,1.0,0.011406844106463879,-4.318181818181818,0.0,"-7,0151","110,355"
NGALIYAN,PURWOYOSO,Kalipancur,Desember,14,1052.0,15,4.0,0.0,0.014258555133079848,-4.318181818181818,0.0,"-7,0151","110,355"
GUNUNGPATI,SEKARAN,Kalisegoro,Januari,7,304.0,8,0.0,0.0,0.02631578947368421,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,Februari,7,304.0,8,2.0,,0.02631578947368421,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,Maret,7,304.0,9,2.0,,0.029605263157894735,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,April,7,304.0,11,3.0,,0.03618421052631579,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,Mei,7,304.0,7,1.0,,0.023026315789473683,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,Juni,7,304.0,6,1.0,2.0,0.019736842105263157,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,Juli,7,304.0,7,1.0,0.0,0.023026315789473683,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,Agustus,7,304.0,13,8.0,1.0,0.04276315789473684,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,September,7,304.0,14,1.0,0.0,0.046052631578947366,0.7237762237762236,100.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,Oktober,7,304.0,15,2.0,0.0,0.049342105263157895,0.7237762237762236,0.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,November,7,304.0,14,1.0,1.0,0.046052631578947366,0.7237762237762236,0.0,"-7,0303","110,3724"
GUNUNGPATI,SEKARAN,Kalisegoro,Desember,7,304.0,15,1.0,0.0,0.049342105263157895,0.7237762237762236,0.0,"-7,0303","110,3724"
CANDISARI,KAGOK,Kaliwiru,Januari,4,,0,0.0,0.0,,0.3006993006993007,98.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,Februari,4,,0,0.0,0.0,,0.3006993006993007,98.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,Maret,4,,0,0.0,0.0,,0.3006993006993007,95.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,April,4,,0,0.0,0.0,,0.3006993006993007,97.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,Mei,4,,0,0.0,0.0,,0.3006993006993007,97.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,Juni,4,,0,0.0,0.0,,0.3006993006993007,99.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,Juli,4,,0,0.0,0.0,,0.3006993006993007,98.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,Agustus,4,,0,0.0,0.0,,0.3006993006993007,99.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,September,4,,1,1.0,0.0,,0.3006993006993007,100.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,Oktober,4,,3,2.0,0.0,,0.3006993006993007,0.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,November,4,,3,0.0,0.0,,0.3006993006993007,0.0,"-7,0086","110,4172"
CANDISARI,KAGOK,Kaliwiru,Desember,4,,3,0.0,0.0,,0.3006993006993007,0.0,"-7,0086","110,4172"
GUNUNGPATI,GUNUNGPATI,Kandri,Januari,4,286.0,2,0.0,0.0,0.006993006993006993,-0.038461538461538464,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,Februari,4,286.0,1,,,0.0034965034965034965,-0.038461538461538464,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,Maret,4,286.0,1,,,0.0034965034965034965,-0.038461538461538464,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,April,4,286.0,1,,,0.0034965034965034965,-0.038461538461538464,99.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,Mei,4,286.0,1,,,0.0034965034965034965,-0.038461538461538464,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,Juni,4,286.0,1,1.0,0.0,0.0034965034965034965,-0.038461538461538464,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,Juli,4,286.0,1,0.0,0.0,0.0034965034965034965,-0.038461538461538464,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,Agustus,4,286.0,1,0.0,0.0,0.0034965034965034965,-0.038461538461538464,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,September,4,286.0,1,0.0,0.0,0.0034965034965034965,-0.038461538461538464,100.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,Oktober,4,286.0,1,0.0,0.0,0.0034965034965034965,-0.038461538461538464,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,November,4,286.0,1,0.0,0.0,0.0034965034965034965,-0.038461538461538464,0.0,"-7,094","110,3343"
GUNUNGPATI,GUNUNGPATI,Kandri,Desember,4,286.0,1,0.0,0.0,0.0034965034965034965,-0.038461538461538464,0.0,"-7,094","110,3343"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Januari,6,229.0,6,0.0,0.0,0.026200873362445413,0.20629370629370627,89.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Februari,6,229.0,6,0.0,0.0,0.026200873362445413,0.20629370629370627,95.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Maret,6,229.0,8,2.0,0.0,0.034934497816593885,0.20629370629370627,95.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,April,6,229.0,11,0.0,1.0,0.048034934497816595,0.20629370629370627,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Mei,6,229.0,2,0.0,1.0,0.008733624454148471,0.20629370629370627,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Juni,6,229.0,10,,0.0,0.043668122270742356,0.20629370629370627,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Juli,6,229.0,7,,0.0,0.03056768558951965,0.20629370629370627,97.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Agustus,6,229.0,8,1.0,0.0,0.034934497816593885,0.20629370629370627,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,September,6,229.0,9,1.0,0.0,0.039301310043668124,0.20629370629370627,98.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Oktober,6,229.0,10,1.0,,0.043668122270742356,0.20629370629370627,0.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,November,6,229.0,8,,,0.034934497816593885,0.20629370629370627,0.0,"-7,0113","110,4048"
GAJAHMUNGKUR,PEGANDAN,Karang Rejo,Desember,6,229.0,8,,,0.034934497816593885,0.20629370629370627,0.0,"-7,0113","110,4048"
TUGU,KARANGANYAR,Karanganyar,Januari,5,341.0,6,0.0,0.0,0.017595307917888565,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,Februari,5,341.0,6,1.0,0.0,0.017595307917888565,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,Maret,5,341.0,7,2.0,0.0,0.020527859237536656,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,April,5,341.0,7,0.0,0.0,0.020527859237536656,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,Mei,5,341.0,5,0.0,0.0,0.01466275659824047,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,Juni,5,341.0,6,1.0,0.0,0.017595307917888565,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,Juli,5,341.0,7,3.0,2.0,0.020527859237536656,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,Agustus,5,341.0,7,0.0,0.0,0.020527859237536656,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,September,5,341.0,7,0.0,0.0,0.020527859237536656,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,Oktober,5,341.0,7,0.0,0.0,0.020527859237536656,0.09440559440559441,100.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,November,5,341.0,7,0.0,0.0,0.020527859237536656,0.09440559440559441,0.0,-6.971,110.3342
TUGU,KARANGANYAR,Karanganyar,Desember,5,341.0,7,0.0,0.0,0.020527859237536656,0.09440559440559441,0.0,-6.971,110.3342
CANDISARI,CANDILAMA,Karanganyar Gunung,Januari,6,,4,0.0,0.0,,0.0,100.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,Februari,6,,4,0.0,0.0,,0.0,100.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,Maret,6,,4,0.0,0.0,,0.0,100.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,April,6,,4,0.0,0.0,,0.0,100.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,Mei,6,,4,1.0,2.0,,0.0,100.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,Juni,6,,4,0.0,0.0,,0.0,100.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,Juli,6,,4,,0.0,,0.0,100.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,Agustus,6,,4,1.0,1.0,,0.0,100.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,September,6,,4,0.0,0.0,,0.0,0.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,Oktober,6,,4,0.0,0.0,,0.0,0.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,November,6,,4,0.0,0.0,,0.0,0.0,"-7,0134","110,4318"
CANDISARI,CANDILAMA,Karanganyar Gunung,Desember,6,,4,0.0,0.0,,0.0,0.0,"-7,0134","110,4318"
SEMARANG BARAT,KARANGAYU,Karangayu,Januari,6,364.0,7,0.0,1.0,0.019230769230769232,0.08041958041958042,98.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,Februari,6,364.0,6,,,0.016483516483516484,0.08041958041958042,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,Maret,6,364.0,7,1.0,,0.019230769230769232,0.08041958041958042,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,April,6,364.0,7,0.0,,0.019230769230769232,0.08041958041958042,99.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,Mei,6,364.0,6,0.0,1.0,0.016483516483516484,0.08041958041958042,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,Juni,6,364.0,7,1.0,0.0,0.019230769230769232,0.08041958041958042,99.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,Juli,6,364.0,6,,1.0,0.016483516483516484,0.08041958041958042,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,Agustus,6,364.0,7,1.0,0.0,0.019230769230769232,0.08041958041958042,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,September,6,364.0,7,,1.0,0.019230769230769232,0.08041958041958042,100.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,Oktober,6,364.0,9,2.0,0.0,0.024725274725274724,0.08041958041958042,0.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,November,6,364.0,8,0.0,1.0,0.02197802197802198,0.08041958041958042,0.0,-6.9803,110.3998
SEMARANG BARAT,KARANGAYU,Karangayu,Desember,6,364.0,6,1.0,3.0,0.016483516483516484,0.08041958041958042,0.0,-6.9803,110.3998
SEMARANG TENGAH,MIROTO,Karangkidul,Januari,4,179.0,3,0.0,0.0,0.01675977653631285,0.10489510489510488,96.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,Februari,4,179.0,1,0.0,0.0,0.00558659217877095,0.10489510489510488,99.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,Maret,4,179.0,3,0.0,0.0,0.01675977653631285,0.10489510489510488,100.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,April,4,179.0,3,0.0,0.0,0.01675977653631285,0.10489510489510488,98.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,Mei,4,179.0,3,0.0,0.0,0.01675977653631285,0.10489510489510488,100.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,Juni,4,179.0,3,0.0,1.0,0.01675977653631285,0.10489510489510488,99.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,Juli,4,179.0,3,0.0,0.0,0.01675977653631285,0.10489510489510488,97.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,Agustus,4,179.0,7,4.0,1.0,0.03910614525139665,0.10489510489510488,98.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,September,4,179.0,3,0.0,4.0,0.01675977653631285,0.10489510489510488,100.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,Oktober,4,179.0,3,0.0,0.0,0.01675977653631285,0.10489510489510488,0.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,November,4,179.0,3,0.0,0.0,0.01675977653631285,0.10489510489510488,0.0,"-6,9745","110,3998"
SEMARANG TENGAH,MIROTO,Karangkidul,Desember,4,179.0,3,0.0,0.0,0.01675977653631285,0.10489510489510488,0.0,"-6,9745","110,3998"
MIJEN,KARANGMALANG,Karangmalang,Januari,9,9.0,9,9.0,0.0,1.0,0.08041958041958042,100.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,Februari,9,9.0,9,0.0,0.0,1.0,0.08041958041958042,100.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,Maret,9,9.0,7,0.0,2.0,0.7777777777777778,0.08041958041958042,100.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,April,9,9.0,9,2.0,0.0,1.0,0.08041958041958042,100.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,Mei,9,9.0,8,0.0,1.0,0.8888888888888888,0.08041958041958042,100.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,Juni,9,9.0,9,2.0,0.0,1.0,0.08041958041958042,100.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,Juli,9,9.0,9,,0.0,1.0,0.08041958041958042,91.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,Agustus,9,9.0,9,,0.0,1.0,0.08041958041958042,100.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,September,9,9.0,8,,1.0,0.8888888888888888,0.08041958041958042,100.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,Oktober,9,9.0,9,1.0,,1.0,0.08041958041958042,0.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,November,9,9.0,9,1.0,,1.0,0.08041958041958042,0.0,-7.0946,110.3344
MIJEN,KARANGMALANG,Karangmalang,Desember,9,9.0,10,1.0,,1.0,0.08041958041958042,0.0,-7.0946,110.3344
GENUK,BANGETAYU,Karangroto,Januari,13,1298.0,1,0.0,0.0,0.0007704160246533128,0.5454545454545455,99.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,Februari,13,1298.0,0,0.0,0.0,0.0,0.5454545454545455,99.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,Maret,13,1298.0,2,2.0,0.0,0.0015408320493066256,0.5454545454545455,99.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,April,13,1298.0,3,1.0,0.0,0.0023112480739599386,0.5454545454545455,98.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,Mei,13,1298.0,4,1.0,0.0,0.0030816640986132513,0.5454545454545455,99.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,Juni,13,1298.0,4,0.0,0.0,0.0030816640986132513,0.5454545454545455,95.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,Juli,13,1298.0,5,1.0,0.0,0.003852080123266564,0.5454545454545455,100.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,Agustus,13,1298.0,5,1.0,1.0,0.003852080123266564,0.5454545454545455,100.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,September,13,1298.0,6,1.0,0.0,0.004622496147919877,0.5454545454545455,100.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,Oktober,13,1298.0,6,0.0,0.0,0.004622496147919877,0.5454545454545455,0.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,November,13,1298.0,6,0.0,0.0,0.004622496147919877,0.5454545454545455,0.0,-6.9832,110.4766
GENUK,BANGETAYU,Karangroto,Desember,13,1298.0,6,0.0,0.0,0.004622496147919877,0.5454545454545455,0.0,-6.9832,110.4766
SEMARANG TIMUR,HALMAHERA,Karangtempel,Januari,1,50.0,0,0.0,0.0,0.0,0.04545454545454544,92.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,Februari,1,50.0,0,0.0,0.0,0.0,0.04545454545454544,98.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,Maret,1,50.0,0,0.0,0.0,0.0,0.04545454545454544,99.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,April,1,50.0,0,0.0,0.0,0.0,0.04545454545454544,96.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,Mei,1,50.0,1,1.0,0.0,0.02,0.04545454545454544,98.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,Juni,1,50.0,0,0.0,0.0,0.0,0.04545454545454544,99.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,Juli,1,50.0,1,1.0,0.0,0.02,0.04545454545454544,100.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,Agustus,1,50.0,1,0.0,0.0,0.02,0.04545454545454544,100.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,September,1,50.0,1,0.0,0.0,0.02,0.04545454545454544,100.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,Oktober,1,50.0,1,0.0,0.0,0.02,0.04545454545454544,0.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,November,1,50.0,0,0.0,1.0,0.0,0.04545454545454544,0.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangtempel,Desember,1,50.0,0,0.0,0.0,0.0,0.04545454545454544,0.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Januari,5,104.0,0,0.0,0.0,0.0,0.33216783216783213,92.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Februari,5,104.0,0,0.0,0.0,0.0,0.33216783216783213,98.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Maret,5,104.0,0,0.0,0.0,0.0,0.33216783216783213,99.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,April,5,104.0,0,0.0,0.0,0.0,0.33216783216783213,96.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Mei,5,104.0,0,0.0,0.0,0.0,0.33216783216783213,98.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Juni,5,104.0,4,4.0,0.0,0.038461538461538464,0.33216783216783213,99.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Juli,5,104.0,2,1.0,3.0,0.019230769230769232,0.33216783216783213,100.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Agustus,5,104.0,2,1.0,1.0,0.019230769230769232,0.33216783216783213,100.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,September,5,104.0,2,0.0,0.0,0.019230769230769232,0.33216783216783213,100.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Oktober,5,104.0,3,1.0,0.0,0.028846153846153848,0.33216783216783213,0.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,November,5,104.0,3,0.0,0.0,0.028846153846153848,0.33216783216783213,0.0,"-6,9948","110,4377"
SEMARANG TIMUR,HALMAHERA,Karangturi,Desember,5,104.0,3,0.0,0.0,0.028846153846153848,0.33216783216783213,0.0,"-6,9948","110,4377"
SEMARANG TENGAH,PONCOL,Kauman,Januari,3,119.0,8,3.0,0.0,0.06722689075630252,-0.618881118881119,92.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Kauman,Februari,3,119.0,8,5.0,3.0,0.06722689075630252,-0.618881118881119,93.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Kauman,Maret,3,119.0,10,1.0,1.0,0.08403361344537816,-0.618881118881119,95.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Kauman,April,3,119.0,10,0.0,0.0,0.08403361344537816,-0.618881118881119,87.0,"-6,9794","110,4117"
SEMARANG TENGAH,PONCOL,Kauman,Mei,3,119.0,10,0.0,0.0,0.08403361344537816,-0.618881118881119,99.0,"-6,9794","110,4117"
